,tweets,id,len,date,source,likes,retweets,sentiment
1224,All $35 for the seat in Section 130 goes to help @nffc65 as he fights for life extending treatment #fuckcancer https://t.co/PLX2LbGukD,1164258765920722944,134,2019-08-21 19:31:35,Plume for Android,1,0,0
1225,"New PSA Promotes Colon Cancer Screenings For African American Men: FuckCancer, the non-profit group dedicated to early-detection and prevention efforts&amp;nbsp;has launched a colon cancer... https://t.co/5tzzyI1nvv @mp_mcclellan",1164258466845868033,229,2019-08-21 19:30:24,Hootsuite Inc.,0,0,1
1226,#fuckcancer and fuck this guy too @marica_1029 https://t.co/Cm3Y5tr8q4,1164254254464266242,70,2019-08-21 19:13:39,Twitter for Android,0,0,-1
1227,✊ Lookin' good Jay. Hang in there brother. We're with you every step of the way! We don't usually curse but honestly... #FuckCancer https://t.co/3Y1gB0XnUh,1164253105371918336,155,2019-08-21 19:09:05,Twitter Web App,14,2,1
1228,"R.I.P. granny 😘😘😘
#FuckCancer",1164250150375739392,29,2019-08-21 18:57:21,Twitter for iPhone,1,0,0
1229,@vodkaskank Sorry. #fuckcancer Lost my pops to pancreatic cancer 11 years ago. All my best...,1164246265716195329,93,2019-08-21 18:41:55,Twitter for iPhone,2,0,1
1230,My mom sent pics of her hair falling out and it broke me......😭😭😭 #FuckCancer,1164245871526985728,77,2019-08-21 18:40:21,Twitter for Android,0,0,0
1231,Help me meet my goal in raising money to support the battle against pancreatic cancer #runningforSTAN #fuckcancer https://t.co/4XxjWanWEB https://t.co/W4pJJggKXB,1164245567674945536,161,2019-08-21 18:39:08,Twitter for iPhone,0,0,0
1232,I been through hell and came back #fuckcancer,1164245560607612928,45,2019-08-21 18:39:06,Twitter for iPhone,11,0,0
1233,"It has been a year since Stefán Karl (Robbie Rotten) lost to cancer. I still miss him everyday, and today is the 365th day I’ve missed him. His lucky number will never not be 1. #FuckCancer https://t.co/hl2gO1QhfI",1164245269032177664,213,2019-08-21 18:37:57,Twitter for iPhone,0,0,1
1234,This really took the wind out of my sails today. #FuckCancer indeed. Fuck it in its face for taking one of the best people from us all. https://t.co/yq1GN93LRZ,1164244672992153601,159,2019-08-21 18:35:35,Twitter Web App,3,0,1
1235,"Sad to hear we lost this amazing soul to cancer. One of the original #MBGeekOut crew, we rarely got to see each other but he was just such an amazing person to know. #FuckCancer https://t.co/sCDpmnKrT6",1164244278089883648,201,2019-08-21 18:34:01,Twitter Web App,0,0,1
1236,"Listen, I don’t like McKenzie McKee at all, but I can really relate to her struggle. That scene of her talking to Gannon about what’s going to happen to her mom broke my heart. What a terrible convo to have to have with your child #fuckcancer",1164243914502676480,242,2019-08-21 18:32:34,Twitter for iPhone,24,1,-1
1237,@askjillian You go girl. #fuckcancer,1164241714350964736,36,2019-08-21 18:23:49,Twitter for Android,0,0,0
1238,"🔴Going LIVE🎥! #1🥇 foul mouthed puppet 👹streamer on @WatchMixer 

https://t.co/N06mMIzHFn

!Let's get it! LET's GO!

#mixer #streamer #puppet #FUCKcancer https://t.co/3jOCKfEPDi",1164236232509067270,176,2019-08-21 18:02:02,Elgato Stream Deck,6,2,1
1239,Cze/Eng #BattlefieldV #CzechBATTLEFIELD @CzechBFofficial #BestCommunityInTheWorld #DICEfriend #fuckCANCER  live at https://t.co/oGrgXZmJYG,1164233046490587137,138,2019-08-21 17:49:23,PlayStation(R)4,3,2,1
1240,I had to retweet this. My dad was diagnosed July 23 with lung and brain cancer. I felt like I couldn’t breathe when the surgeon told me. I feel like I need to “fix it”. Don’t take life for granted y’all!! #FuckCancer https://t.co/JEZE89fp26,1164231515804450816,240,2019-08-21 17:43:18,Twitter for iPhone,22,2,0
1241,FuckCancer 😭☹️,1164231348338462723,14,2019-08-21 17:42:38,Twitter for iPhone,0,2,0
1242,"WOW!! This is so beautiful - her strength is inspiring. 
#FuckCancer https://t.co/gvaP3tPJoO",1164231084822990848,92,2019-08-21 17:41:35,Facebook,0,0,1
1243,today my mom rang the survivor bell!!!! she’s officially done with her port and final treatments!! #FuckCancer my biggest motivator https://t.co/mm2sUYw4oH,1164230148226523136,155,2019-08-21 17:37:52,Twitter for iPhone,161,7,0
1244,"@DouthitKenzie @DouthitKenzie I’m so sorry your going thru this. I know it’s hard but be strong. Been thru it three times. 
#cancersucks #fuckcancer",1164228518856839170,148,2019-08-21 17:31:23,Twitter for iPhone,0,0,-1
1245,Praying for my friend @PeteConnors today and everyday. One of the strongest souls I know. #fuckcancer,1164227637553893376,101,2019-08-21 17:27:53,Twitter for iPhone,1,0,-1
1246,"Damn. Fucking damn. 

#FuckCancer https://t.co/SKlmYOAV4n",1164227436604772353,57,2019-08-21 17:27:05,Twitter for iPhone,0,0,-1
1247,@adelleywelley Absolutely #FuckCancer and also about the hugging part. 5 years is a long time to be without your mum :-( xxx,1164226799120846848,124,2019-08-21 17:24:33,Twitter Web App,1,0,1
1248,"FOR THOSE THAT CARE, 
EPISODE 50 🙏🏽🙏🏽🙏🏽🙏🏽
#WordOnTheSkreet #FuckCancer 

SOUNDCLOUD: https://t.co/45qjcZR4ii

ITUNES: https://t.co/xHIajYswBC https://t.co/NDz0iPPf9M",1164222654439677952,165,2019-08-21 17:08:05,Twitter for iPhone,8,9,0
1249,"🚨New Podcast Alert 🚨 

Word On The Skreet Podcast - Episode 50 
#WordOnTheSkreet 
#FuckCancer 

Soundcloud: https://t.co/tqEwo6bMRB

iTunes: https://t.co/08gDifmz2e https://t.co/19Lb1ylcdZ",1164222307218448384,188,2019-08-21 17:06:42,Twitter for iPhone,20,25,1
1250,@Brea_1D97 #fuckcancer stay strong ✊,1164221209388769280,36,2019-08-21 17:02:21,Twitter for Android,1,0,1
1251,"it's time to #deschedule cannabis
#fuckCancer @realDonaldTrump
for far too long we've had over regulation stifling research and innovative new treatments. 
#PancreaticCancer

https://t.co/yS06X7H7Oq",1164220254802894848,198,2019-08-21 16:58:33,Twitter for Android,0,0,1
1252,"@CamEdwards Oh, that sucks. Praying she gets back on track so she can either continue with this trial or find another that she tolerates better. Such a hard road for you both -- sending all our love and prayers. John and Felicity #fuckcancer",1164219312657317889,241,2019-08-21 16:54:48,Talon Android,0,0,1
1253,"Hope heaven has the biggest pools and best treats. Rest In Peace Brutus, you put up one hell of a fight 💖 #fuckcancer https://t.co/iyutOqp1xu",1164218780097978368,141,2019-08-21 16:52:41,Twitter for iPhone,11,1,1
1254,@latimesent This tweet only served to remind me that Bowie shuffled off this mortal coil way too soon... #fuckcancer,1164218667074064384,116,2019-08-21 16:52:15,TweetDeck,0,0,0
1255,"OFFICIALLY CANCER FREE !!! 
#FUCKCANCER",1164216533549244416,39,2019-08-21 16:43:46,Twitter for iPhone,8,3,1
1256,"Treatment number 6, kicking cancers ass. Doesn’t look like she is going to let it win. #fuckcancer #saboostrong https://t.co/Si1uwdI8lx",1164213226659127296,135,2019-08-21 16:30:37,Twitter for iPhone,36,4,1
1257,"When I First got my #AppleWatch the thing NEVER came off... I TRACKED EVERYTHING!

NOW I’m thinking....
....CONSTANT EMF Radiation in DIRECT CONTACT with my skin, PROBABLY NOT GOOD!!! 😬
#MoneyBackPlease #ImpulseBuy #FuckCancer",1164211914722856966,226,2019-08-21 16:25:25,Twitter for iPhone,11,0,0
1258,Second treatment today! Found out today my RBC and hematocrit went up!!!🙏❤🎗✊ Let's kick cancer's ass! #fuckcancer #KickItOut #strong https://t.co/CPeVaJTMsI,1164210911407591424,156,2019-08-21 16:21:25,Twitter for Android,3,0,1
1259,"@Buckertrucker That news sucks, I’m so sorry. Went through it with my late father, I broke it to him (he didn’t speak English well). Wishing you and your family all the strength in the world. #fuckcancer",1164210469336494080,203,2019-08-21 16:19:40,Twitter for iPhone,1,0,-1
1260,Morning swim and some beach time with heathsachs #vacation #summer #beach #southampton #swimming #fuckcancer @ Flying Point Beach https://t.co/KnPAAwG39e,1164209134515843072,153,2019-08-21 16:14:22,Instagram,0,0,0
1261,Some days you just really miss your best friend...❤️😇 #looktothetrees #nevertrulygone #fuckcancer https://t.co/viAzLtgu9b,1164205784949035009,121,2019-08-21 16:01:03,Instagram,0,0,1
1262,@Gary79518017 @FirstTake @maxkellerman I’m soo glad he’s gone!! #fuckcancer https://t.co/GR9bl5xE8k,1164205008545619968,99,2019-08-21 15:57:58,Twitter for iPhone,1,0,1
1263,"We ❤️ shoutouts! Thanks, @tseides! Super grateful for the help in growing our tribe of Badass Caregivers! 

#cancercare
#grateful
#fuckcancer
#inspiringthosetouchedbycancer https://t.co/IokOGddks0",1164204005494591490,196,2019-08-21 15:53:59,Twitter for iPhone,1,0,1
1264,Crazy to think it’s been a whole year since you’ve left. Pushing forward for you every single day🧡 love you mama sack #Fuckcancer https://t.co/qOaShgiIJF,1164203794739138561,153,2019-08-21 15:53:09,Twitter for iPhone,2,0,1
1265,"@askjillian  huge news for cancer research.  It mostly focuses around pancreatic cancer however it found huge results for other forms of cancer as well.   This might be something to watch. 
 
https://t.co/JnYDXiJL8N

#cancersucks
#fuckcancer",1164202465060933632,241,2019-08-21 15:47:52,Tweetbot for iΟS,0,0,1
1266,"5 whole years since I lost my Mum. 

What I'd give to spend just one more minute with her.

Give your loved ones a big squeeze, be kind to yourself and #FuckCancer",1164198308484698113,163,2019-08-21 15:31:21,Twitter for Android,8,0,1
1267,#RIP to my #BROTHERINLAW GREG taken Too SOON #FUCKCANCER. the services will be FRI 8/23 at MCMANUS 4601 AVE N in BK 2-430 7-9 @dolphin13178 @ Marine Park https://t.co/JKAnkyHjCR,1164198046294581248,177,2019-08-21 15:30:18,Instagram,1,0,0
1268,I miss my mom.  ♥️ She would know what to do. #fuckcancer,1164196910783029248,57,2019-08-21 15:25:47,Twitter for iPhone,0,0,0
1269,"packers @aaronrodgers12 @DBak69 @tae15adams @showtyme_33 @dkizer_14 @Big__Blake50 @813Geronimo
#fuckcancer #childhoodcancer #bestbudsandpackerfans
#fansofthegame #fanofthegame https://t.co/TH3eMfoacD",1164196388302815232,199,2019-08-21 15:23:43,Instagram,0,0,0
1270,"Watching this episode of #TeenMomOG has me bawling! My mom is fighting stage4 ovarian cancer and I know the day will be coming where they tell us there's nothing more they can do, and I don't think you can ever be prepared for something like that...#fuckcancer",1164194257009123328,260,2019-08-21 15:15:15,Twitter for Android,3,0,1
1271,If I had anything to complain about it would be my body turning against me. The scariest times are when a mammogram is ordered with no exceptions or no way out of it. I’ve nervously pulled out all my lashes &amp; now I am crying like a biaaaatch! 😢 #fuckcancer #WednesdayThoughts,1164192014864441345,279,2019-08-21 15:06:20,Twitter for iPhone,0,0,-1
1272,"Round 2 of 5 completed yesterday. I won't lie...it hurts a few hours later when the liver swells. Ugh. But the doc hooked me up with some pain meds to take and it made a HUGE difference. 3 more to go. A few pics of the Elekta and an obligatory filtered selfie. 🤪
#FuckCancer https://t.co/RdqMnl8mfX",1164186601313800193,298,2019-08-21 14:44:49,Twitter Web App,3,0,1
1273,@ShaneWilk41 My condolences! #fuckcancer,1164186034005008384,40,2019-08-21 14:42:34,Twitter for Android,1,0,0
1274,good old days this was when I done my 24 hour marathon for cancer support #GameChangers #Mixer #mixercommunity #fuckcancer #StreamerNetwork #SupportSmallStreamers #cancerresearch https://t.co/Mtntbs0iJi,1164185877821755397,202,2019-08-21 14:41:57,Twitter Web App,2,1,1
1275,"Whether it be a family member, friend or acquaintance losing someone to cancer really fucking sucks! #FuckCancer #CancerSucks #cancerresearch",1164185233643753476,141,2019-08-21 14:39:23,Twitter for Android,0,0,-1
1276,@KiaRene Always my love 🙏🏾🙏🏾🙏🏾🙏🏾 #Fuckcancer,1164182453583413248,44,2019-08-21 14:28:21,Twitter for iPhone,0,0,1
1277,"Rest in peace, Ryan Nelson. He was too young to die. #fuckcancer",1164181052044251137,64,2019-08-21 14:22:46,Twitter Web App,0,0,1
1278,"What a difference 30 years make. Nothing hits you like your mom telling you she has cancer. But then it gets really tough when her husband abandons her at the hospital. Now she needs help. https://t.co/BWxk7wHnfx

#fuckcancer #momma #love #cancer #beatcancer #cancersucks https://t.co/EsBf7F4ywS",1164179909784342528,295,2019-08-21 14:18:14,Twitter Web App,0,0,1
1279,Happy Hump Day!  Loving my new mug! 💜 carolynf1 deefletch83 #mugmessage #truth #fuckcancer💜 https://t.co/RltUuBryb1,1164178563563524096,115,2019-08-21 14:12:53,Instagram,1,0,1
1280,"Body still in recovery mode. Slow going, but felt cute anyway #fuckcancer https://t.co/0xJVupFd6t",1164177564384055297,97,2019-08-21 14:08:55,Twitter for iPhone,2,0,1
1281,"What’s your all time favorite villain 🦹‍♂️ of any comic, cartoon, movie or show?? I have soo many but #TheJoker will always be 🏆! #mixer #streamer #FUCKcancer #veteran #DCU https://t.co/zvsFUzE48e",1164177155141578752,196,2019-08-21 14:07:17,Twitter for iPhone,8,0,1
1282,@BOOKERRRRRR Yea Book 💪🏾💪🏾 #Fuckcancer !,1164175385900265472,40,2019-08-21 14:00:15,Twitter for iPhone,0,0,0
1283,I will never get used to bringing my mom in for chemo. Shits trash but I will always be here when she needs me. #IHateHospitals #FuckCancer,1164175167766970368,139,2019-08-21 13:59:23,Twitter for iPhone,5,0,0
1284,"We get it. Some days are really hard and suckie and we want nothing more than to retreat to “LBC” (Life Before Cancer), but the only way out is THROUGH.  And TOGETHER we will all get there. Pinky promise. 

#fuckcancer
#cancercare
#inspiration
#motivation
#badasscaregiverstribe https://t.co/iQSCxUzLfh",1164172251324977152,302,2019-08-21 13:47:48,Twitter for iPhone,2,0,1
1285,"I wear this pin in honor of everybody fighting cancer, everyone that has beat cancer, and everyone that lost the fight to cancer including my daddy and one of my best friends. #fuckcancer #hockeyfightscancer💜… https://t.co/FxGgAeSAor",1164171954561179649,233,2019-08-21 13:46:37,Instagram,0,0,1
1286,@DiddyRadWV Much love to you and your fam ❤️❤️❤️❤️ #fuckcancer,1164171271938215936,62,2019-08-21 13:43:55,Twitter for iPhone,1,0,1
1287,"A year ago today we lost my Dad..and honestly I can HEAR him laughing and calling me a 'wimp' over my hangover. 
#fuckcancer",1164170701928128513,124,2019-08-21 13:41:39,Twitter for Android,51,0,1
1288,Lost 2 people with cancer in one week. #Fuckcancer,1164170252390764544,50,2019-08-21 13:39:52,Twitter for Android,0,0,0
1289,"New Studies on Cannabis Users and Anaesthesiology

#deanblundell #deanblundelldotcom #cannabiscommunity #cannabisnews #cannabisbusiness #fuckcancer https://t.co/AxBHimdMn6",1164165130936115200,171,2019-08-21 13:19:31,LinkedIn,0,0,1
1290,@TwinGatsGaming Thoughts are with you and your dad my dude and yes #fuckcancer,1164164582098837505,78,2019-08-21 13:17:20,Twitter for Android,1,0,0
1291,@CamEdwards Prayers from our family to yours Cam. You guys are fighters! #fuckcancer,1164156120400879616,84,2019-08-21 12:43:42,Twitter for iPhone,1,0,0
1292,"So, my Apple Watch says 15 straight days of closing my rings! Not sure how I did it. Maybe because each day I want to give up, I don’t. I have too much love and support to do that. (And too many wigs) Will I make 16? All I can say is I’ll do my best. #fuckcancer",1164150248593383430,262,2019-08-21 12:20:22,TweetDeck,18,1,1
1293,@rachelcaine ❤️ you got this! #fuckcancer,1164148763960729600,41,2019-08-21 12:14:28,Twitter for iPhone,0,0,0
1294,"@CamEdwards Prayers up for y'all. 
#FuckCancer 
XOXO",1164147323301224448,52,2019-08-21 12:08:45,Twitter for Android,0,0,0
1295,@TwinGatsGaming Wish you &amp; your family the best. #Fuckcancer,1164145885078544384,64,2019-08-21 12:03:02,Twitter Web App,1,0,1
1296,:&gt;}_~#WakeNBake #StonerFam #StonerCircle #MMOT #IAmCannabis #WeAreCannabis #IStandWithAlexis #StayWoke #FuckCancer &amp; ALL #STONERS ~HappyHumpDazed~ https://t.co/IZS7ToFBpW,1164141948917207040,177,2019-08-21 11:47:23,Twitter for Android,68,36,0
1297,@_Tavares91 I agree.  #FuckCancer,1164141237500297216,33,2019-08-21 11:44:34,Twitter for iPad,1,0,0
1298,@rachelcaine Sending love and hugs 💚 go kick cancers arse #youareawesome #fuckcancer 💚,1164140947917148162,86,2019-08-21 11:43:25,Twitter for iPhone,0,0,1
1299,"My dad died from cancer, and we believe chemo sped up that process. What this story entails the government engaging in is unethical, but this is how it progresses: them stripping us of our bodily autonomy and right to make decisions. #ChristinaDixon #fuckcancer #ChemoKills",1164135785588809728,273,2019-08-21 11:22:54,Twitter for Android,0,0,1
1300,"I don’t care what anyone says my drive separates me from everyone else. My wife, my kids, my father. That is what fuels me. #driveyourself #fuckcancer #beastmode #workhardformyfamily #thelegacywillcontinue #iwanttobreaktheearthwheniwalk https://t.co/2iJD1xDjTD",1164130545216962560,260,2019-08-21 11:02:05,Twitter for iPhone,6,3,0
1301,@YankeeNation14 Prayers! 🙏🏽 keep fighting! #FuckCancer,1164126773845594113,54,2019-08-21 10:47:05,Twitter for iPhone,1,0,0
1302,"As a father, I cried watching this. You can see just how much love and tenderness is in the hug for a little soul with such short time. #FuckCancer https://t.co/zPQWAPrKWH",1164124875197280259,171,2019-08-21 10:39:33,Twitter for Android,4,0,1
1303,"@CrackingLeaders 
Today is you're day Carol.The celebration of you're AMAZING life! You have inspired me more than words can say &amp; I Thankyou for having such a huge positive impact on my life! 
Gonna miss ya Carol! 
One very Amazing Lady ❤💚
#RIP #FuckCancer #WeAreCannabis https://t.co/bQmmEPAYW0",1164123808195915776,300,2019-08-21 10:35:18,Twitter for Android,9,3,1
1304,"Prayers up first... thoughts will follow... Let's go. Also, #FuckCancer. https://t.co/hbI90Saqax",1164120123545935872,96,2019-08-21 10:20:40,Twitter Web App,16,1,1
1305,Just over 2 weeks to go until I take on Mount Toubkal for @macmillancancer Please sponsor me at-  https://t.co/C3c9aLYww9 Every £1 would mean the world to me ❤️ #countdownison #fuckcancer #mountainmadness #mounttoubkal #charityfundraising,1164117374750142464,238,2019-08-21 10:09:45,Twitter for iPhone,4,0,-1
1306,Okay but look @ how curly my natural hair is growing back✨ it’s been a year since my bone marrow transplant! Probably gonna delete this tweet later lol #FuckCancer https://t.co/nXYt6FpIwF,1164113392828899328,187,2019-08-21 09:53:55,Twitter for iPhone,14,0,1
1307,Sometimes A hug would be nice. Doctor says Cancer is getting worst quicker then we thought. #fuckcancer.,1164113203913248768,104,2019-08-21 09:53:10,Twitter Web App,1,0,-1
1308,Finding out my little brother i was trying to catch up with has cancer. #fuckcancer https://t.co/o4ynUyF0Vz,1164111435703525376,107,2019-08-21 09:46:09,Twitter for iPhone,0,0,-1
1309,"It is a sad day to wake up to the news that such a strong and brave woman such as Lavinia Urban has been taken from us by the angels. 
Shine bright up there, we will miss you.
#fuckcancer",1164100698449076225,187,2019-08-21 09:03:29,Facebook,0,0,1
1310,"@CLIC_Sargent's music service was amazing experience for Pete, so we're giving back! 🎶✌
Follow @NDYBucketList for updates on Pete's cancer journey &amp; bucket list! 🎗❤
#fuckcancer #notdeadyetbucketlist #clicsargent https://t.co/IEn2DxEuWu",1164100023484854272,239,2019-08-21 09:00:48,Twitter for Android,1,0,1
1311,"Thank you to @solihullobserve for coverage of Pete's #NotDeadYetBucketList! We've been overwhelmed by the support we've received! ❤🎗
Full story/donate: https://t.co/vGnnEkK71c 
#fuckcancer #solihull #inthepapers https://t.co/97A5JczvJa",1164095702504484864,235,2019-08-21 08:43:37,Twitter for Android,0,0,1
1312,"Chemo sucks! 😖 Pete's spent lot of time in &amp; out of hospital due to side effects &amp; resulting infections. He's lost a lot of his voice which's devastating for him, music is his life 🎵 But staff at @qehbham have been amazing! 🙏❤
#appreciationpost #cancernurses #fuckcancer https://t.co/NiNVCpNmy3",1164094689252978688,302,2019-08-21 08:39:36,Twitter for Android,1,0,-1
1313,"#WednesdayMotivation

 My physiotherapist just introduced another amputee wheelchair user to me as “the guy to speak to about getting back into shape” and “getting active again”...

... I said I’d own the amputee life.

#FuckCancer https://t.co/wRsYSe6Zuw",1164094538027286528,255,2019-08-21 08:39:00,Twitter for iPhone,2,0,1
1314,Countryside Sunset! 🌳🌅💙  #Paris #Kentucky #Sunset #FuckCancer #Summer #jnj @donateaphoto #Pelotonia https://t.co/iEB0ywkrJK https://t.co/80kNh9M1t3,1164093823053512704,147,2019-08-21 08:36:09,Donate a Photo,6,0,0
1315,"2yrs ago Pete had leg amputated due to same sarcoma cancer he's battling again now. He wrote Hollow within a week of surgery to process &amp; share emotions 🎶✌ 
Full &amp; prof vids on youtube, search 'Pete Felton Hollow' ❤
#fuckcancer #musicislife #mentalhealth #notdeadyetbucketlist https://t.co/tHtPIxKmC5",1164093107006312448,308,2019-08-21 08:33:19,Twitter for Android,3,2,1
1316,"SIL's cancer is Stage IV. It hasn't hit her spine, brain or liver yet so she is going to try a procedure/treatment to stem the spread but the cancers she already has will end her life.  #FUCKCANCER",1164093024730832896,197,2019-08-21 08:32:59,Twitter Web App,0,0,0
1317,Day 3 of chemotherapy... Bring it on 💪🏻👊🏻🖕🏻#FuckCancer #ShowCancerTheMiddleFinger https://t.co/9sSZC3GPzr,1164090571708928000,105,2019-08-21 08:23:14,Twitter for Android,0,0,0
1318,"Morning, folks. A very sad start to the day here in the shire, having learned a fellow writer lost her fight against cancer. Ugh - when will it end? #fuckcancer",1164089947038650369,160,2019-08-21 08:20:45,Hootsuite Inc.,2,0,-1
1319,JD SPIELMAN KNOWS WHATS UP!! 10 DAYS TILL HUSKERS OPENING KICKOFF!! #GBMFRTID #FUCKCANCER https://t.co/N05k2pMkBN,1164088778870468608,113,2019-08-21 08:16:07,Twitter for Android,3,0,0
1320,"Pete being the beautiful person he is... ❤ He met Valerie when he was on same ward and played her a song in her final days, filmed by her son. Unfortunately Valerie has since passed away...  R.I.P. 🙏💔 
#fuckcancer #threelittlebirds #younglivesvscancer #notdeadyetbucketlist https://t.co/x7w05BqZbl",1164088747819962368,297,2019-08-21 08:15:59,Twitter for Android,1,1,1
1321,"#fuckcancer and the horse it rode in on. In children, in adults, the elderly and in animals. I hope my kids live long enough for some sort of cure to be found.",1164088120742051840,159,2019-08-21 08:13:30,Twitter for iPhone,8,0,1
1322,"Meet Roxy! She came to us at time when Pete needed extra love and care starting chemo ❤ She's been the perfect companion and they've quickly become best buds! 😍
#therapydog #fuckcancer #chemosucks #notdeadyetbucketlist https://t.co/Yh7TTCt9wB",1164086895514738688,242,2019-08-21 08:08:38,Twitter for Android,1,1,1
1323,"Some cool shwag showed up for Zach late last week
-
Thanks @fxckcancer for the gift package
-
#fxckcancer #fuckcancer #fightersclub #cancersucks #cancersurvivor #fighter #warrior #warriorspirit https://t.co/WrXRW80C6J",1164067762777591809,217,2019-08-21 06:52:36,Instagram,0,0,1
1324,"RIP Austin. Come get tatted on September 7th to help raise money for funeral expenses. $50 tats, live music, food, etc. @ AZ Classic Tattoo Co. in Phoenix. #fuckcancer https://t.co/oI7IqxtZmL",1164063138561458176,191,2019-08-21 06:34:14,Twitter for iPhone,0,0,1
1325,"Hey, sending love to all the people who lost such an important person in their lives today. #FuckCancer",1164062852866379779,103,2019-08-21 06:33:06,Twitter for Android,7,0,1
1326,@IamNemain Allt hopp tlll dig! Never ever Give Up! #FuckCancer,1164061427105067008,62,2019-08-21 06:27:26,Twitter for Android,2,0,0
1327,"This is my grandson Jax. He was diagnosed with leukemia. At 2pm we find out what type, what treatment and how long it will be for. My daughter has to take time off work to basically live at the Stollery with him during this time. Pls retweet.
#fuckcancer

https://t.co/EX1yrm7KiZ",1164059435028733952,279,2019-08-21 06:19:31,Twitter for Android,0,0,1
1328,@amboyes So sorry for your loss @amboyes   My dad passed away back in 2009 from lung cancer. Take care of your own ❤️#fuckcancer,1164055498787872768,128,2019-08-21 06:03:52,Twitter for iPhone,0,0,1
1329,@BigTruckerLady @Kimharmer3 @BernieSanders #FuckCancer &amp; #BeatCancer! keeping you in my thoughts.,1164053757677789184,101,2019-08-21 05:56:57,Twitter for iPhone,5,0,0
1330,"Check out my website 👇🏾👇🏾👇🏾
And follow my alter ego for my brewing escapades. I write about craft beer, food, homebrewing, coffee and craft beer.
I like craft beer!!
#BobbyKnowsBeer #Fuckcancer #TheButcher #homebrew #drinklocal #eatlocal #hazyipa #californiacommon #AztlanBrewing https://t.co/TC9XgD3nsL",1164053192318976000,303,2019-08-21 05:54:42,Twitter for Android,2,0,0
1331,I spend a lot of time telling people how wonderful @shamimsarif ‘s body of work is and how much I love #ICantThinkStraightFilm and #TheWorldUnseen in particular. I just wanted to take a moment to appreciate @sheetalsheth &amp; @Lisaraniray as badass women and warriors. #fuckcancer https://t.co/6eMY2VZ07y,1164052433254805505,305,2019-08-21 05:51:41,Twitter for iPhone,7,1,1
1332,go fund me link is in my bio! #FuckCancer,1164049815795191808,41,2019-08-21 05:41:17,Twitter for iPhone,0,0,0
1333,Cancer takes another one. It’s time for industry to step up. #fuckcancer,1164046092469710849,72,2019-08-21 05:26:30,Twitter for iPhone,0,0,0
1334,"One of my most favorite people in the world is battling breast cancer and being a champ about it. I’m trying to do the same. Be strong, ladies, we aren’t going through it but it affects our lives too!! #fuckcancer",1164045907324788736,213,2019-08-21 05:25:45,Twitter for iPhone,0,0,1
1335,"Support Pao by STREAMING &amp; DOWNLOADING her music! 😍
https://t.co/xJRF9CSUGG

#FuckCancer https://t.co/8kamVdjdfK",1164043839935356929,116,2019-08-21 05:17:32,Twitter for Android,0,0,0
1336,"1. Beautiful and compassionate man. 

2. #FuckCancer No child should ever have to deal with cancer. https://t.co/i1YfAHPu01",1164043035241402368,123,2019-08-21 05:14:21,Twitter for iPhone,0,0,1
1337,my friends did has cancer.... 😭😭😭😭😭😭😭 #fuckcancer In every shape and form...,1164040749987426304,76,2019-08-21 05:05:16,Twitter for Android,1,0,0
1338,This needs to go viral before it disappears! #FuckCancer https://t.co/BxY9hGtZsf,1164035902542249985,80,2019-08-21 04:46:00,Twitter for iPhone,0,0,0
1339,@leeleebb21 Lost a kidney due to cancer. #fuckcancer,1164032348729614341,52,2019-08-21 04:31:53,Twitter for Android,0,0,-1
1340,"""Night Walk'in""
No more #cancer. No more #colostomybag. Free to explore when &amp; how I want.
 #NewLife #FuckCancer #ReidOriginalPhotography
 #Toronto #OldMillBridge https://t.co/qgfmRgcltb",1164031743101419520,190,2019-08-21 04:29:28,Twitter for Android,0,0,-1
1341,"Prayers for both of you, brother.

#FuckCancer https://t.co/4hT7lUjJNW",1164030935878262785,70,2019-08-21 04:26:16,Twitterrific for iOS,1,0,0
1342,Grief is a weird mistress. I just got emotionally agitated and deeply sad watching a commercial that showed a woman bowling. My mom used to bowl.  #fuckcancer,1164028227360137216,158,2019-08-21 04:15:30,Twitter for iPhone,46,1,-1
1343,"@CamEdwards Prayers are with both of you. Damn right, #FuckCancer It pisses me the fuck off.

I'd love to purchase one of Miss E's adorable animals if any are available. You both are super good people.  I'm blessed to know you.",1164025627063857155,227,2019-08-21 04:05:10,Twitter for Android,1,0,1
1344,"@callierules4151 My father was 58 when he had 3/4 of one lung removed - got off the surgery table cancer-free and lived another happy, 25 years (he died from heart disease - NOT LUNG CANCER!). #FuckCancer #YouGotThis",1164023240693469184,216,2019-08-21 03:55:41,Twitter Web App,8,0,1
1345,"Having all the feels right now,  my brother might die any day now from liver cancer,  there is absolutely nothing I can do to help, feeling helpless. 

#fuckcancer",1164022118486462465,163,2019-08-21 03:51:14,Twitter for Android,0,0,1
1346,@CamEdwards Miss E whatever comes keep on fighting. I’m rooting for both of y’all.#fuckcancer,1164020716825710594,93,2019-08-21 03:45:40,Twitter for iPhone,1,0,0
1347,"@MeghanMcCain @ufindlay My dear friend just lost her beautiful, brave daughter 18 year old daughter Mady from GB, after fighting the bravest battle. Prayers that you have every success so that no one else, especially a child, has to endure this horrible suffering 💔#FuckCancer",1164019468730634243,276,2019-08-21 03:40:42,Twitter for iPhone,0,0,1
